Datetime_UTC,Open,High,Low,Close,Adj Close,Volume
2026-06-11 18:45:00+00:00,63461.80078125,63496.0703125,63410.26953125,63435.87890625,63435.87890625,0
2026-06-11 18:50:00+00:00,63437.98046875,63494.98046875,63409.98046875,63445.2109375,63445.2109375,0
2026-06-11 18:55:00+00:00,63443.28125,63473.73828125,63379.19140625,63384.12109375,63384.12109375,0
2026-06-11 19:00:00+00:00,63383.25,63520.0,63355.5703125,63417.46875,63417.46875,0
2026-06-11 19:05:00+00:00,63438.55078125,63448.44921875,63324.69921875,63350.2890625,63350.2890625,0
2026-06-11 19:10:00+00:00,63357.41015625,63489.3984375,63322.37109375,63461.80078125,63461.80078125,0
2026-06-11 19:15:00+00:00,63461.9609375,63612.6484375,63461.9609375,63564.78125,63564.78125,0
2026-06-11 19:20:00+00:00,63583.96875,63630.94921875,63557.01171875,63611.19921875,63611.19921875,0
2026-06-11 19:25:00+00:00,63608.25,63608.25,63521.55859375,63524.87890625,63524.87890625,0
2026-06-11 19:30:00+00:00,63527.7109375,63832.62109375,63527.7109375,63688.03125,63688.03125,0
2026-06-11 19:35:00+00:00,63658.37109375,63749.30859375,63602.578125,63602.578125,63602.578125,0
2026-06-11 19:40:00+00:00,63624.1015625,63740.76953125,63613.109375,63624.609375,63624.609375,0
2026-06-11 19:45:00+00:00,63621.1484375,63670.76953125,63579.71875,63615.87890625,63615.87890625,0
2026-06-11 19:50:00+00:00,63614.51953125,63642.76171875,63572.37890625,63631.37890625,63631.37890625,0
2026-06-11 19:55:00+00:00,63579.078125,63609.23828125,63534.8515625,63547.640625,63547.640625,0
2026-06-11 20:00:00+00:00,63584.12109375,63594.80078125,63486.80078125,63546.98828125,63546.98828125,0
2026-06-11 20:05:00+00:00,63548.94921875,63592.01171875,63483.94921875,63513.12109375,63513.12109375,0
2026-06-11 20:10:00+00:00,63509.98046875,63509.98046875,63427.53125,63468.3984375,63468.3984375,0
